"Year","Month","NAME","avg_WBGT_max_monthly","max_WBGT_max_monthly","duration_heat_wave_monthly","avg_heat_waves_WBGT_max_monthly","death","total","elderly","elder_proportion","death_rate","death_elder_rate"
2011,3,"Tulare",7.86929814431855,22.4927529464,NA,NA,600,436234,41008,0.094004594,0.00137540861097484,0.0146312914553258
2011,3,"Tuolumne",5.96137120992259,19.9388852224,NA,NA,51,55736,11138,0.199834936,0.000915027989091431,0.00457891901598133
2011,3,"Ventura",13.6629238594498,27.3341701054,NA,NA,0,815745,94184,0.115457649,0,0
2011,3,"Yolo",12.2020614108387,22.41902446,NA,NA,1448,198889,19336,0.097220057,0.00728044286008779,0.0748862225899876
2011,3,"Yuba",3.63474521952258,18.9711442936,NA,NA,272,71817,7074,0.098500355,0.00378740409652311,0.0384506644048629
2011,4,"Alameda",10.2530174081111,20.9850287584,NA,NA,175,1494876,164461,0.110016483,0.000117066566056315,0.00106408206200862
2011,4,"Alpine",7.79447692382,19.0553505464,NA,NA,43,1167,133,0.113967438,0.0368466152527849,0.323308270676692
2011,4,"Amador",11.2349014928667,22.23365176,NA,NA,82,38244,7652,0.200083673,0.00214412718334902,0.0107161526398327
2011,4,"Butte",12.4231558872,21.2644732024,NA,NA,166,219309,33446,0.152506281,0.00075692288050194,0.00496322430185971
2011,4,"Calaveras",11.0530335373556,22.6760226784,NA,NA,22,45794,9501,0.207472595,0.000480412281084858,0.00231554573202821
2011,4,"Colusa",14.96587353666,22.3635703726,NA,NA,0,21297,2535,0.119030849,0,0
2011,4,"Contra Costa",7.9963993072465,33.764224,8,32.4483443125,0,1037817,127537,0.122889681,0,0
2011,4,"Del Norte",4.45719473604667,18.4462572856,NA,NA,1188,28561,4010,0.140401246,0.0415951822415182,0.296259351620948
2011,4,"El Dorado",-2.23997000552518,21.3997566206,NA,NA,155,179878,25543,0.142001801,0.000861695148934278,0.00606819872372078
2011,4,"Fresno",9.94761343341493,24.1453369336,NA,NA,146,920623,91866,0.099786775,0.000158588260341095,0.00158927132998062
2011,4,"Glenn",11.8645687434033,21.3225419374,NA,NA,0,28027,3645,0.130053163,0,0
2011,4,"Humboldt",7.94155664959066,19.5968329216,NA,NA,51,133585,17445,0.130591009,0.000381779391398735,0.00292347377472055
2011,4,"Imperial",23.62966342366,29.6713967006,1.5,28.6728857507667,0,171343,17876,0.104328744,0,0
2011,4,"Inyo",13.5000044524907,22.4990166136,NA,NA,124,18457,3470,0.188004551,0.00671831825323725,0.0357348703170029
2011,4,"Kern",12.4945534879733,24.96063406,NA,NA,332,829254,74161,0.089430983,0.000400359841496092,0.00447674653793773
2011,4,"Kings",17.06323027094,23.2467191534,NA,NA,357,152335,11868,0.077907244,0.00234351921751403,0.0300808897876643
2011,4,"Lake",11.2831960901289,23.5000897726,NA,NA,0,64392,11171,0.173484284,0,0
2011,4,"Lassen",5.39078015437097,19.8776764174,NA,NA,627,35001,3359,0.095968687,0.0179137738921745,0.186662697231319
2011,4,"Los Angeles",15.5858326576016,27.2084686336,NA,NA,0,9787747,1048994,0.107174205,0,0
2011,4,"Madera",12.88346278749,24.2020392734,NA,NA,27,149611,16834,0.112518465,0.000180468013715569,0.00160389687537127
2011,4,"Marin",8.75931178601333,21.674604115,NA,NA,73,250666,40982,0.163492456,0.00029122417878771,0.00178126982577717
2011,4,"Mariposa",12.1643999296848,26.279182915,NA,NA,62,18290,3747,0.204866047,0.00338983050847458,0.0165465705898052
2011,4,"Mendocino",12.2770369697213,23.1219192544,NA,NA,665,87525,13456,0.153738932,0.00759782919165953,0.0494203329369798
2011,4,"Merced",17.1808383199167,23.1276252334,NA,NA,165,253606,23419,0.09234403,0.000650615521714786,0.00704556129638328
2011,4,"Modoc",4.03312961281679,19.0132774624,NA,NA,0,9587,1854,0.193386878,0,0
2011,4,"Mono",8.00830858123733,21.2516881886,NA,NA,0,14016,1262,0.090039954,0,0
2011,4,"Monterey",15.5472739204715,26.3091450766,NA,NA,0,411385,43504,0.105750088,0,0
2011,4,"Napa",11.95695399256,20.5702386526,NA,NA,317,135377,20336,0.150217541,0.00234160898823286,0.0155881195908733
2011,4,"Nevada",-17.1072643978,20.7290350334,NA,NA,256,98392,18770,0.190767542,0.00260183754776811,0.0136387852956846
2011,4,"Orange",17.1760205119933,24.6598315744,NA,NA,129,2989948,342121,0.114423729,4.3144563049257e-05,0.00037705957833632
2011,4,"Placer",8.51228940548,21.438273835,NA,NA,28,343554,51970,0.151271707,8.15010158519476e-05,0.000538772368674235
2011,4,"Plumas",7.26438651284219,22.1777470366,NA,NA,87,20192,4072,0.201664025,0.00430863708399366,0.0213654223968566
2011,4,"Riverside",17.2011225660547,29.4427280014,1.66666666666667,28.6837557822667,121,2154844,252556,0.117203844,5.6152556751208e-05,0.000479101664581321
